rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/cave_of_forgotten_dreams,Cave of Forgotten Dreams,Jordan Hoffman,False,Certified-Fresh,Fresh,2011,Werner Herzog's 3D film brings the newest technology to the world's oldest artwork.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009132-rec,[Rec],Pablo Villaça,False,Fresh,Fresh,2008,"Impressiona pelo ritmo, pelas atuações, pela intensidade e pela excepcional edição de som, revelando-se sempre tenso e, nos melhores momentos, absolutamente assustador.",male,"['Art House & International', 'Horror', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/5_broken_cameras_2012,5 Broken Cameras,Sean Axmaker,False,Certified-Fresh,Fresh,2013,... a mix of citizen journalism and social memoir.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amy_2015,Amy,Devin Faraci,False,Certified-Fresh,Fresh,2015,A shattering documentary about a silenced voice.,mostly_male,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/captive_2015,Captive,Violet LeVoit,False,Rotten,Fresh,2015,"How does an actor depict something as ineffable and internal as undergoing a spiritual awakening? Mara does it with only the darting of her eyes and the slowing of her breath, and it's an extraordinary moment that should be remembered come Oscar time.",female,"['Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/animatrix,The Animatrix,Jeffrey Chen,False,Fresh,Fresh,2003,"The Animatrix may be commercial in its purpose, but it's also rapturously artistic in its execution.",male,"['Action & Adventure', 'Animation', 'Drama', 'Science Fiction & Fantasy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/animatrix,The Animatrix,Walter Chaw,False,Fresh,Fresh,2003,Final Flight of the Osiris,male,"['Action & Adventure', 'Animation', 'Drama', 'Science Fiction & Fantasy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011003-crude,Crude,Avi Offer,False,Certified-Fresh,Fresh,2009,"A provocative, well-balanced, illuminating and thoroughly engrossing documentary.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/angels_in_the_dust,Angels in the Dust,Robert Abele,True,Fresh,Fresh,2007,Writer-director Louise Hogarth shrinks an enormous issue down to human terms...,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/angels_in_the_dust,Angels in the Dust,Jeff Shannon,True,Fresh,Fresh,2007,It thoughtfully illuminates a seemingly unsolvable problem while proving that one person really can make a difference.,male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.147, 'neu': 0.707, 'pos': 0.147, 'compound': 0.0}",0.0
m/capturing_the_friedmans,Capturing the Friedmans,Doris Toumarkine,False,Certified-Fresh,Fresh,2003,Audiences will be riveted.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capturing_the_friedmans,Capturing the Friedmans,Peter Travers,True,Certified-Fresh,Fresh,2003,This movie will pin you to your seat.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/4_2006,4 (Chetyre),Ron Wilkinson,False,Fresh,Fresh,2006,"A creepy, Lynchian dream-walk into the purgatory of human mass production",male,"['Art House & International', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/4_2006,4 (Chetyre),Ryan Gilbey,False,Fresh,Rotten,2006,This film might have been less shambolic if Khrzhanovsky had decided whether he wanted to preclude or solicit his audience's involvement.,mostly_male,"['Art House & International', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/4_2006,4 (Chetyre),Chris Cabin,False,Fresh,Fresh,2006,a malcontent mindbender,mostly_male,"['Art House & International', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/and_everything_is_going_fine,And Everything Is Going Fine,Eugenia Williamson,False,Fresh,Rotten,2011,It provides little insight into the actor/writer/playwright/monologuist's life that Gray does not provide himself.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capturing_the_friedmans,Capturing the Friedmans,Arthur Lazere,False,Certified-Fresh,Fresh,2003,Jarecki's deft organization of the factual material provides the momentum for a never-flagging exposition of the complexities of the Friedman case,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capturing_the_friedmans,Capturing the Friedmans,E! Staff,False,Certified-Fresh,Fresh,2003,"Jarecki lets the audience decipher the story through the Friedmans themselves, specifically via incredible and personal home movies (seen here for the first time).",unknown,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/and_everything_is_going_fine,And Everything Is Going Fine,Lisa Kennedy,True,Fresh,Fresh,2011,Think of the film as Gray's final monologue.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/and_everything_is_going_fine,And Everything Is Going Fine,Dennis Schwartz,False,Fresh,Fresh,2010,"Absorbing documentary on the career of actor, storyteller, and performance artist, Spalding Gray.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/and_everything_is_going_fine,And Everything Is Going Fine,Kyle Smith,True,Fresh,Rotten,2010,"Spalding Gray's new film, ""And Everything Is Going Fine,"" is 89 minutes long. What a coincidence! That's exactly 89 more minutes of Spalding Gray than I can stand.",mostly_female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capturing_the_friedmans,Capturing the Friedmans,Ken Fox,False,Certified-Fresh,Fresh,2003,Never less than gripping.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/4_2006,4 (Chetyre),Tony McKibbin,False,Fresh,Fresh,2019,"In willingly sacrificing story to atmosphere and theme, the film packs a punch -- even if you can't quite say where the blow l comes from.",male,"['Art House & International', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011003-crude,Crude,Armond White,False,Certified-Fresh,Rotten,2009,"When well-meaning Trudie Styler, founder of Rainforest Foundation (and Sting's wife), comes on, even Farjardo's convictions and Berlinger's early scenes about native culture and ancestry get swept up amidst hubristic hubbub.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/and_everything_is_going_fine,And Everything Is Going Fine,Marshall Fine,False,Fresh,Fresh,2010,"A documentary look at Gray's life told by, who else, Spalding Gray. It's only fitting that that his life is told in his own words",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/and_everything_is_going_fine,And Everything Is Going Fine,Bill Weber,False,Fresh,Fresh,2010,"Weaving performance and interview clips into an autobiographical collage on behalf of storyteller Spalding Gray, Steven Soderbergh delivers a poignant eulogy.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/an_oversimplification_of_her_beauty_2012,An Oversimplification Of Her Beauty,Ben Nicholson,False,Fresh,Fresh,2019,"A heady mix of fact and fiction, live action and animation, it's an enthralling collage that toys with the fluidity of narrative, experimenting with myriad emotions and ideas.",male,"['Animation', 'Comedy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capturing_the_friedmans,Capturing the Friedmans,Jesse Hassenger,False,Certified-Fresh,Rotten,2003,Contrived and movieish.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/an_oversimplification_of_her_beauty_2012,An Oversimplification Of Her Beauty,Mark Kermode,False,Fresh,Fresh,2014,Mind-boggling fare indeed.,male,"['Animation', 'Comedy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10011003-crude,Crude,Marshall Fine,False,Certified-Fresh,Fresh,2009,It's impossible to watch this film and not come away with a personal vow never to patronize the Chevron corporation again.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/capturing_the_friedmans,Capturing the Friedmans,Kenneth Turan,True,Certified-Fresh,Rotten,2003,"This is finally a particularly naked and invasive form of voyeurism, The Real World for the PBS crowd.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/4_little_girls,4 Little Girls,Jonathan Rosenbaum,True,Fresh,Fresh,2008,"There isn't an ounce of flab or hype, and the story it tells is profoundly affecting.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/24_hours_on_craigslist,24 Hours on Craigslist,R. Emmet Sweeney,True,Rotten,Fresh,2006,A diverting infomercial.,unknown,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/animatrix,The Animatrix,Louis-Jérôme Cloutier,False,Fresh,Rotten,2004,Certains films sont davantage une dmonstration d'animation qu'une histoire bien construite.,unknown,"['Action & Adventure', 'Animation', 'Drama', 'Science Fiction & Fantasy', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/amy_2015,Amy,Andy Lea,False,Certified-Fresh,Fresh,2015,"Kaspadia uses audio interviews, scraps of unseen TV footage and grainy videos shot on phones and camcorders to show us a side of the star most of us never got to know.",male,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/captive_2015,Captive,Linda Cook,False,Rotten,Fresh,2015,"Finally, Christian audiences have a top-notch, captivating film.",female,"['Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/arctic_tale,Arctic Tale,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2007,An extraordinary documentary that heightens our connection with the lives and destinies of an Arctic polar bear and a walrus.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/2016_obamas_america,2016: Obama's America,Bill Goodykoontz,True,Rotten,Fresh,2012,An exercise in preaching to the choir.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/2016_obamas_america,2016: Obama's America,Andrew O'Hehir,True,Rotten,Rotten,2012,D'Souza's demented anti-Obama crusade feels personal more than political.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/antonio_gaudi_1986,Antonio Gaudí,Susan Dunne,False,Fresh,Fresh,2006,A rare and noteworthy film.,female,"['Art House & International', 'Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/antonio_gaudi_1986,Antonio Gaudí,Lisa Alspector,True,Fresh,Fresh,2000,"This 1984 documentary about the architect essentially lets Gaudi's work speak for itself, and it couldn't be more eloquent.",female,"['Art House & International', 'Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/antarctica_a_year_on_ice,Antarctica: A Year on Ice,Jeffrey M. Anderson,False,Fresh,Fresh,2014,Powell doesn't let tiny details slip by.,male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/antarctica_a_year_on_ice,Antarctica: A Year on Ice,Anders Wright,False,Fresh,Fresh,2014,"The movie shows precisely what the title suggests: the changing seasons in that desolate place, and the folks who decide to endure them.",male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/antarctica_a_year_on_ice,Antarctica: A Year on Ice,Marc Mohan,False,Fresh,Fresh,2014,"This documentary reveals the workaday reality of life at the bottom of the world, as director Anthony Powell takes us inside the tight-knit community of workers who labor through the winter in the most inhospitable place on Earth.",male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/antarctica_a_year_on_ice,Antarctica: A Year on Ice,Michael O'Sullivan,True,Fresh,Fresh,2014,It is the simple glimpses of ordinary life in an extraordinary place that are the most stirring moments in the film.,male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/2016_obamas_america,2016: Obama's America,Jonathan W. Hickman,False,Rotten,Fresh,2012,"Part scholarship and part sensationalism, 2016: Obama's America will make Dinesh D'Souza the conservative Michael Moore.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/captive_2015,Captive,Katie Walsh,True,Rotten,Rotten,2015,"Though the film ends with a whimper instead of a bang, Oyelowo and Mara's riveting, embodied performances rise above the material.",female,"['Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/2016_obamas_america,2016: Obama's America,Renee Schonfeld,False,Rotten,Rotten,2012,Anti-Obama documentary trades objectivity for persuasion.,female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/captive_2015,Captive,Stephen Whitty,True,Rotten,Rotten,2015,"For a movie about purpose, ""Captive"" never finds its own.",male,"['Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/2016_obamas_america,2016: Obama's America,Louis Proyect,False,Rotten,Rotten,2012,So Obama is bringing socialism to America by 2016? That would explain why Bain Capital is making bigger donations to him than to its founder Mitt Romney.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/captive_2015,Captive,Bilge Ebiri,True,Rotten,Rotten,2015,Captive winds up building to a big nothing.,female,"['Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/antarctica_a_year_on_ice,Antarctica: A Year on Ice,Mark R. Leeper,False,Fresh,Fresh,2014,The vistas of white and all the sights of the icecap make for an extraordinary and memorable film.,male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/captive_2015,Captive,Angie Errigo,False,Rotten,Rotten,2015,Oh Lordy.,female,"['Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/21_years_richard_linklater,21 Years: Richard Linklater,Mike D'Angelo,False,Rotten,Rotten,2014,Every word spoken would feel right at home in an electronic press kit.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/captive_2015,Captive,Norman Wilner,False,Rotten,Rotten,2015,It's a message movie with a wildly overqualified cast.,male,"['Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/anne_frank_remembered,Anne Frank Remembered,Stephen Holden,True,Fresh,Fresh,2000,The film's accumulated force is a testament to the power of understatement.,male,"['Art House & International', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/anne_frank_remembered,Anne Frank Remembered,Edward Guthmann,True,Fresh,Fresh,2000,"A tender, elaborately detailed account of a life curtailed.",male,"['Art House & International', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
