rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/1006042-dodge_city,Dodge City,Dennis Schwartz,False,Fresh,Fresh,2005,A sprawling epic Western influenced by the Wyatt Earp legend.,male,"['Classics', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1131148-ned_kelly,Ned Kelly,Jules Brenner,False,Rotten,Fresh,2004,A ride that doesn't take us far enough.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Pablo Villaça,False,Certified-Fresh,Fresh,2008,"Não sei se o cineasta pretendia homenagear um de seus filmes favoritos ao empalidecê-lo, mas, para o bem ou para o mal, foi isto que acabou fazendo.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1000957-angel_and_the_badman,Angel and the Badman,Dennis Schwartz,False,Fresh,Rotten,2005,Genteel Western.,male,"['Classics', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/cat_ballou,Cat Ballou,Matthew Lucas,False,Fresh,Fresh,2019,A lovably scruffy western send-up with a heart as big as the desert and an infectious sense of whimsy.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Sandie Angulo Chen,False,Certified-Fresh,Fresh,2007,Crowe and Bale captivate in Western remake.,female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/big_muddy_2011,Big Muddy,Kam Williams,False,Rotten,Fresh,2015,"Atmospheric and absorbing, this well-crafted whodunit is rather reminiscent of Red Rock West.",male,"['Drama', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1023739-winchester_73,Winchester '73,Jeffrey M. Anderson,False,Fresh,Fresh,2006,"At one time, the phrase 'action director' didn't mean a technician who knew how to stage the biggest explosions. It meant someone who understood the psychology of action, the reasons behind it.",male,"['Classics', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Christian Toto,False,Certified-Fresh,Fresh,2008,"If 3:10 to Yuma can't resuscitate the western, nothing will.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,David Nusair,False,Certified-Fresh,Fresh,2008,Uneven yet entertaining...,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bite_the_bullet,Bite the Bullet,Steve Crum,False,Fresh,Fresh,2008,"Unusual, big budget western concerning horse race to deathly finish.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Jeff Bayer,False,Certified-Fresh,Fresh,2008,Christian Bale had me in the first few seconds when he started limping toward the window,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Brian Holcomb,False,Certified-Fresh,Fresh,2008,The western has been buried and revived so many times in recent years that it's beginning to resemble one of George Romero's stale zombies...,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/big_kill,Big Kill,Andrew Emerson,False,Rotten,Rotten,2019,"Aside from being full of holes for one, the plot concludes with a resolution that's both anticlimactic and predictable. Additionally, the film also has several underdeveloped subplots...",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Tim Basham,False,Certified-Fresh,Fresh,2008,"A mini-epic on the historical changes of the old west...serving as a just tribute to earlier, classic westerns such as The Searchers and, more recently, Unforgiven.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,James Kendrick,False,Certified-Fresh,Fresh,2008,"In the end, what makes 3:10 to Yuma work despite a rather preposterous final act, is that it refuses to see anything in terms of moral simplicity, despite the presence of black and white hats.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009274-priest,Priest,Scott Weinberg,False,Rotten,Rotten,2015,Another broad yet eclectic little genre-blender to (maybe) toss into your rental queue.,male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Tasha Robinson,True,Certified-Fresh,Fresh,2007,"Mangold delivers a taut modern take on a lesser classic, preserving the High Noon themes about doing the right thing against all odds, and injecting a more modern pacing and urgency without going overboard.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/big_muddy_2011,Big Muddy,David Berry,False,Rotten,Rotten,2015,"It dawdles and meanders a little too much in the getting there, but at least once Martha and Stan are in the same house, Big Muddy starts livening up its beat-up setting.",male,"['Drama', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1023739-winchester_73,Winchester '73,Variety Staff,True,Fresh,Fresh,2007,"Stewart brings real flavor and appeal to the role of Lin, in a lean, concentrated portrayal.",unknown,"['Classics', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,KJ Doughton,False,Certified-Fresh,Fresh,2007,"3:10 to Yuma is that rarity -- an action Western pushed into overdrive by its complicated, savvy characters.",unknown,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Stuart Klawans,False,Certified-Fresh,Fresh,2007,"The studiousness, or maybe affectation, that has informed Mangold's visual style has now been applied to the reproduction of classic Western moviemaking.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/big_muddy_2011,Big Muddy,Linda Barnard,True,Rotten,Rotten,2015,"Big Muddy often looks darkly sublime but the script, expanded by Moneo from his 2011 short, isn't quite up to the task.",female,"['Drama', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Elliott Noble,False,Certified-Fresh,Fresh,2007,3:10 to Yuma builds up a full head of steam and sustains it.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/big_muddy_2011,Big Muddy,Adam Nayman,True,Rotten,Fresh,2015,It's a quintessentially Canadian idea mixed in with the material Moneo borrows from various hard-boiled film noirs and sun-dappled westerns.,male,"['Drama', 'Horror', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/big_trail,The Big Trail,Michael E. Grost,False,Fresh,Fresh,2005,Visually spectacular early sound Western,male,"['Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1131148-ned_kelly,Ned Kelly,Erica Abeel,False,Rotten,Fresh,2004,Rises above its own shortcomings through Heath Ledger's electric embodiment of Ned.,female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/big_trail,The Big Trail,Steve Crum,False,Fresh,Fresh,2008,"More historical than anything, but a must for Wayne fans.",male,"['Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1023739-winchester_73,Winchester '73,Michael E. Grost,False,Fresh,Fresh,2013,Atmospheric Western with an unusual look at Dodge City and Wyatt Earp.,male,"['Classics', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Mark R. Leeper,False,Certified-Fresh,Fresh,2007,"This film combines action and character, adding in realism that the previous version did not have.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1003119-broken_arrow,Broken Arrow,Emanuel Levy,False,Fresh,Fresh,2006,"One of the first Hollywood movies to preach for accord between Native Americans and white civilization. While the liberal ideology is commendable, the portrayal of Cochise by white actor Jeff Chandler is not.",male,"['Action & Adventure', 'Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Tim Brayton,False,Certified-Fresh,Fresh,2007,"Here we have, for the first time in years, an unabashed all-American Western.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bite_the_bullet,Bite the Bullet,Roger Ebert,True,Fresh,Fresh,2004,"A finely crafted, epic Western about a cross-country horseback endurance race.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1003318-butch_cassidy_and_the_sundance_kid,Butch Cassidy and the Sundance Kid,Forrest Hartman,False,Certified-Fresh,Fresh,2003,A classic in every sense of the word. Expert moviemaking.,male,"['Action & Adventure', 'Classics', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Dragan Antulov,False,Certified-Fresh,Fresh,2009,"vi%u0161e nego solidan primjer vitalnog %u017Eanra kojemu su toliko puta, a sre%u0107om pogre%u0161no, predvi%u0111ali smrt",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/big_kill,Big Kill,Frank Swietek,False,Rotten,Rotten,2018,An amateurish attempt to recycle old Hollywood clichés...John Ford mimicked by inept wannabes.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/310_to_yuma,3:10 to Yuma,Brett Michel,False,Certified-Fresh,Rotten,2010,"Bale and Crowe are superlative, but Mangold's rote, banal expansion never quickens the pulse.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Anders Wright,False,Rotten,Rotten,2014,"MacFarlane has a lot of jokes he wants to tell, and the result is an often disgustingly funny movie that is far too long and far too broad.",male,"['Comedy', 'Western']","{'neg': 0.119, 'neu': 0.732, 'pos': 0.149, 'compound': 0.0}",0.0
m/1022315-undefeated,The Undefeated,Dennis Schwartz,False,Rotten,Rotten,2004,Theme of reconciliation between North and South is well-realized.,male,"['Classics', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009274-priest,Priest,Rich Cline,False,Rotten,Rotten,2011,"The po-faced filmmaking and acting only highlights how unoriginal it is, from production design to music to action sequences",mostly_male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009274-priest,Priest,Grae Drake,False,Rotten,Rotten,2011,It's a lot of talky-talky and very little smashy-smashy.,unknown,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Matthew Lucas,False,Certified-Fresh,Fresh,2019,An essential American Western that deserves to be ranked among the greats.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009274-priest,Priest,Widgett Walls,False,Rotten,Rotten,2011,"These vampires are bestial-looking, eyeless, fanged somethings that look like...Gollum on crystal meth.",unknown,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009274-priest,Priest,Jeffrey M. Anderson,False,Rotten,Rotten,2011,It's great-looking but lifeless.,male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009274-priest,Priest,Wesley Lovell,False,Rotten,Rotten,2011,"A poorly conceived, pointless exercise in genre filmmaking.",male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10008785-appaloosa,Appaloosa,Duane Dudek,False,Certified-Fresh,Rotten,2008,There is plenty of plot but not enough story. And the film unfolds in short scenes strung together that beg to be expanded into more detailed examinations of behavior.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/ballad_of_little_jo,The Ballad of Little Jo,Rita Kempley,True,Fresh,Fresh,2000,"A feminist western from fringe filmmaker Maggie Greenwald, this intriguing if rough-hewn drama is as ruthless in its revisionism as ""Unforgiven.""",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Jason Buchanan,False,Rotten,Rotten,2014,"As refreshing as it may be to see MacFarlane unleashed from the shackles of contemporary pop culture, he's still sent to the gallows by a script that he should have shot down.",male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Carla Meyer,False,Rotten,Rotten,2014,The Old West apparently offered too many outhouses and too much horse manure for MacFarlane to resist over-mining that particular vein.,female,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/ballad_of_little_jo,The Ballad of Little Jo,Peter Rainer,True,Fresh,Fresh,2015,The film ends as more of a dirge than a ballad. But occasionally it casts a forlorn spell. The meaning of Jo Monaghan's life may not really emerge in this film but its mystery lingers.,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bandidas,Bandidas,JoBlo,False,Rotten,Fresh,2006,This is a 'summer movie' if I ever saw one. Release it already!,unknown,"['Action & Adventure', 'Comedy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bandidas,Bandidas,Pablo Villaça,False,Rotten,Rotten,2006,Luc Besson deve ter uma lbia fabulosa para ter conseguido convencer duas atrizes estabelecidas a se sujeitarem a este tipo de chauvinismo pavoroso.,male,"['Action & Adventure', 'Comedy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bandidas,Bandidas,Joseph Proimakis,False,Rotten,Rotten,2006,"όποια ελπίδα για σοβαρή δράση,",male,"['Action & Adventure', 'Comedy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009274-priest,Priest,Eric Melin,False,Rotten,Rotten,2011,90 minutes of inconsequential action and clich recycling...painful to watch a semi-interesting setup get squandered and become stuffed into a familiar-as-hell framework where nothing ever seems at stake.,male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bandidas,Bandidas,MaryAnn Johanson,False,Rotten,Fresh,2007,[C]harmingly goofy...,unknown,"['Action & Adventure', 'Comedy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/1022373-unforgiven,The Unforgiven,Dwight MacDonald,False,Fresh,Rotten,2019,"The Unforgiven is a work of profound phoniness: part adult Western, part that Oklahoma! kind of folksy Americana.",male,"['Action & Adventure', 'Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Devin Faraci,False,Rotten,Rotten,2014,"If Seth MacFarlane had made BLAZING SADDLES it would have been two hours of Gene Wilder exclaiming ""Holy s**t, the West is RACIST!""",mostly_male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/cat_ballou,Cat Ballou,Nathanael Hood,False,Fresh,Rotten,2020,Marvin gave many Oscar-worthy performances in his career. This wasn't one of them.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Roger Moore,False,Rotten,Rotten,2014,MacFarlane's leading man career begins and ends with this,male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10009274-priest,Priest,Philippa Hawker,True,Rotten,Rotten,2011,"Its visual style veers between bleached desert tones and slimy undercover dankness, but the 3D version is undistinguished.",female,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/10008785-appaloosa,Appaloosa,Dustin Putman,False,Certified-Fresh,Rotten,2008,"These days, westerns are a dying breed, uncommonly found in multiplexes. Appaloosa is the latest reason why.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/bandolero_1968,Bandolero,Roger Ebert,True,Rotten,Rotten,2004,Bandolero! is chiefly distinguished by James Stewart's wry scenes as a phony hangman.,male,"['Action & Adventure', 'Art House & International', 'Classics', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
m/big_country,The Big Country,John A. Nesbit,False,Fresh,Fresh,2001,"As Charlton Heston explained ..., 'it's connected with the American ethos - America was made for Westerns.'",male,"['Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
